customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,order_date,order_quantity,product_name,product_unit,product_price,category_name,category_description,shipper_name,shipper_phone,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes
"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"1996-09-23 00:00:00",10,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Fuller,Andrew,"1952-02-19 00:00:00",EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"1996-09-24 00:00:00",12,"Inlagd Sill","24 - 250 g jars",19,Seafood,"Seaweed and fish","United Package","(503) 555-3199","Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Fuller,Andrew,"1952-02-19 00:00:00",EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"1996-09-25 00:00:00",40,"Mascarpone Fabioli","24 - 200 g pkgs.",32,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"1996-09-25 00:00:00",30,"Escargots de Bourgogne","24 pieces",13.25,Seafood,"Seaweed and fish","United Package","(503) 555-3199","Escargots Nouveaux","Marie Delamare","22, rue H. Voiron",Montceau,71300,France,85.57.00.07,Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"1996-09-25 00:00:00",25,"Tarte au sucre","48 pies",49.3,Confections,"Desserts, candies, and sweet breads","United Package","(503) 555-3199","Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,"1996-09-26 00:00:00",14,"Sasquatch Ale","24 - 12 oz bottles",14,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,"1996-09-26 00:00:00",30,"Outback Lager","24 - 355 ml bottles",15,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"1996-09-27 00:00:00",10,"Jacks New England Clam Chowder","12 - 12 oz cans",9.65,Seafood,"Seaweed and fish","Federal Shipping","(503) 555-9931","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,"1996-09-27 00:00:00",70,"Tarte au sucre","48 pies",49.3,Confections,"Desserts, candies, and sweet breads","Federal Shipping","(503) 555-9931","Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,"1996-09-30 00:00:00",20,Chais,"10 boxes x 20 bags",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,"1996-10-01 00:00:00",20,"Jacks New England Clam Chowder","12 - 12 oz cans",9.65,Seafood,"Seaweed and fish","United Package","(503) 555-3199","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,"1996-10-01 00:00:00",6,Lakkalikoori,"500 ml",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"1996-10-02 00:00:00",8,"Alice Mutton","20 - 1 kg tins",39,Meat/Poultry,"Prepared meats","Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"1996-10-02 00:00:00",14,"Rossle Sauerkraut","25 - 825 g cans",45.6,Produce,"Dried fruit and bean curd","Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,"1996-10-02 00:00:00",30,Lakkalikoori,"500 ml",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","Federal Shipping","(503) 555-9931","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"1996-10-03 00:00:00",30,Flotemysost,"10 - 500 g pkgs.",21.5,"Dairy Products",Cheeses,"Federal Shipping","(503) 555-9931","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,"1996-10-03 00:00:00",10,"Steeleye Stout","24 - 12 oz bottles",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","United Package","(503) 555-3199","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,"1996-10-04 00:00:00",20,"Filo Mix","16 - 2 kg boxes",7,Grains/Cereals,"Breads, crackers, pasta, and cereal","Federal Shipping","(503) 555-9931","Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,"1996-10-07 00:00:00",5,"Genen Shouyu","24 - 250 ml bottles",15.5,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Speedy Express","(503) 555-9831",Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,"1996-10-07 00:00:00",4,"NuNuCa Nuss-Nougat-Creme","20 - 450 g glasses",14,Confections,"Desserts, candies, and sweet breads","Speedy Express","(503) 555-9831","Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,"1996-10-07 00:00:00",4,"Chartreuse verte","750 cc per bottle",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Peacock,Margaret,"1958-09-19 00:00:00",EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1996-10-08 00:00:00",21,Pavlova,"32 - 500 g boxes",17.45,Confections,"Desserts, candies, and sweet breads","Speedy Express","(503) 555-9831","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Dodsworth,Anne,"1969-07-02 00:00:00",EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1996-10-08 00:00:00",70,"Steeleye Stout","24 - 12 oz bottles",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Dodsworth,Anne,"1969-07-02 00:00:00",EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1996-10-08 00:00:00",30,Spegesild,"4 - 450 g glasses",12,Seafood,"Seaweed and fish","Speedy Express","(503) 555-9831",Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Dodsworth,Anne,"1969-07-02 00:00:00",EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1996-10-08 00:00:00",40,"Raclette Courdavault","5 kg pkg.",55,"Dairy Products",Cheeses,"Speedy Express","(503) 555-9831","Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Dodsworth,Anne,"1969-07-02 00:00:00",EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,"1996-10-08 00:00:00",80,Vegie-spread,"15 - 625 g jars",43.9,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Speedy Express","(503) 555-9831","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Dodsworth,Anne,"1969-07-02 00:00:00",EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,"1996-10-09 00:00:00",6,"Grandmas Boysenberry Spread","12 - 8 oz jars",25,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Federal Shipping","(503) 555-9931","Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,"1996-10-09 00:00:00",12,Konbu,"2 kg box",6,Seafood,"Seaweed and fish","Federal Shipping","(503) 555-9931",Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
